N,bias_alpha,bias_nu,bias_tau,sq_error_alpha,sq_error_nu,sq_error_tau
10,-0.003081627632382733,-3.820670618814174,-0.003748674238061439,9.496428864664808e-06,14.597523977469884,1.4052558543105512e-05
10,-0.2138235034502982,0.4252133249332437,0.252584047092401,0.045720490627759694,0.18080637170078429,0.06379870084557625
10,0.19455224536693938,0.027883232543088998,-0.0942897103244153,0.03785057617731778,0.0007774746570519774,0.00889054947306215
10,0.09649571281416969,0.47318727750092393,-0.027745775499491476,0.009311422591514712,0.2239061995887364,0.0007698280580681815
10,-0.07828316954025893,-0.48197823378361737,0.01975585485119541,0.006128254633268924,0.23230301784117532,0.0003902938009015012
10,0.09062368568846901,0.2191339402189003,-0.04881022572555721,0.008212652407762424,0.048019683755860576,0.002382438135379847
10,0.5619329050026369,0.6456967043118796,0.0427418652386789,0.31576858972470256,0.41692423395922296,0.0018268670440813877
10,0.12972389152681107,-0.25736737883681116,-0.07924995624953296,0.016828288032859847,0.06623796768933067,0.0062805555655528885
10,0.5365322895774656,-0.4395870397867643,-0.18858611562812055,0.28786689775923735,0.19323676554849029,0.03556472300770286
10,-0.14176069928784496,-0.5318126637186213,0.04522690802744522,0.020096095862578805,0.28282470929149545,0.0020454732097229893
10,-0.04166627264229017,-0.41401961721894176,0.05695408535295343,0.0017360782759016583,0.17141224344211906,0.0032437678383915045
10,0.03233053168979805,0.7948792871047244,-0.047492371326212396,0.0010452632793450359,0.631833081068115,0.0022555253341868414
10,0.20754186985066791,1.4957127802736003,0.00249475974906907,0.04307362774111158,2.2371567210737835,6.223826205575168e-06
10,0.03799882887235373,1.2512315638316374,-0.04682631827237127,0.0014439109956704234,1.5655804263285649,0.0021927040829454116
10,-0.07851748329009944,-0.7585879047051565,0.004869946701088812,0.006164995182211045,0.5754556091649595,2.3716380871445803e-05
10,-0.03609286011038382,-0.07223778896346178,0.05315539283117687,0.0013026945509477354,0.005218298154329641,0.0028254957870367295
10,-0.21483092604853926,-0.3675600614945098,0.030799385945827984,0.04615232678687294,0.13510039880584784,0.0009486021746400663
10,0.04238114274281979,0.12002983911146581,0.13164544231410297,0.0017961612601872664,0.014407162277124366,0.01733052248207581
10,0.0471599277868755,0.6503625080992469,0.06429761452603867,0.002224058788863312,0.42297139194114297,0.00413418323373906
10,nan,0.5565949506728484,nan,nan,0.3097979391145105,nan
10,-0.17144445967848887,-1.0482963030829306,0.01741650994833327,0.029393202754448997,1.0989251390573396,0.00030333481878039173
10,-0.07158551034089555,-0.028468843497572727,0.006474732961460283,0.0051244852907664645,0.0008104750500892889,4.192216692222025e-05
10,0.09529564930896894,1.041418817496712,0.013146409906501622,0.009081260777217994,1.08455315343625,0.00017282809342976399
10,0.1517846978446753,-0.2961453846872233,0.04393789549832419,0.023038594499799378,0.08770208887154346,0.0019305386608216572
10,nan,0.787323472780527,nan,nan,0.6198782507911892,nan
10,0.06635820037418161,0.3254889055281338,0.08062846255198941,0.0044034107569000365,0.10594302762190241,0.006500948973497559
10,0.13575688336498215,-0.10302032228031188,-0.04758827854983305,0.018429931380973368,0.010613186802739325,0.0022646442553365008
10,-0.23263128538065914,0.1946344932697931,0.30016745294597935,0.05411731493785767,0.037882585970389134,0.09010049980807673
10,-0.0711768958666048,-0.08652899365861488,-0.07369864110050506,0.005066150505205504,0.007487266743572614,0.005431489700061054
10,-0.0013587711423379556,0.27103009886678064,0.0014081468425158894,1.8462590172503928e-06,0.0734573144917369,1.982877530087469e-06
10,0.11311025816529618,-0.022339863084169242,-0.09142654382263465,0.012793930502219952,0.0004990694826194277,0.008358812915352135
10,0.024496805566930124,0.9018342660640667,0.029866533356891156,0.0006000934829839788,0.8133050434473138,0.0008920098147582921
10,0.16427759219085614,-0.2568807704582965,0.10257964410634463,0.02698712729602524,0.06598773023124802,0.010522583384984324
10,0.11047116081285369,0.564184954537359,-0.012448820370433766,0.01220387737133938,0.3183046629263218,0.0001549731286153267
10,-0.04646563204849907,-0.24769617619621687,0.005197234414318297,0.002159054961666504,0.06135339570222731,2.7011245557374452e-05
10,0.04735839919835083,-0.6250806772723232,0.041984903968490306,0.0022428179746303567,0.39072585309922625,0.001762732161243353
10,0.06898168509593239,1.0773663997780552,-0.10280678274994512,0.00475847287867438,1.1607183593707282,0.010569234579394413
10,-0.018642579845387974,-0.45027719463462745,0.050853382280461795,0.0003475457832916659,0.2027495520080302,0.0025860664893627857
10,0.2212142158526078,-0.3335297794784269,-0.12828317833849412,0.04893572929528416,0.11124211379892807,0.016456573844625885
10,0.1299575688861867,0.015899741418215374,-0.05379845554579876,0.01688896971080796,0.00025280177716611345,0.0028942738191132856
10,-0.09023706038524604,0.6061004402891115,0.11062369737616226,0.00814272706697054,0.36735774371865476,0.012237602421172729
10,0.11924793831643044,-0.5501439459936566,-0.130972200706092,0.014220070792719197,0.3026583613134713,0.017153717357796847
10,0.1089138547777484,-0.1396299172138068,0.11083487669162984,0.011862227762548468,0.01949651378113454,0.01228436989124879
10,-0.28591818071658426,0.3109470563187403,0.11808551425798741,0.08174920606428134,0.09668807183328985,0.013944188677573348
10,0.07352718072071596,-0.2980137380510457,0.007459337111346054,0.005406246304736824,0.08881218806715728,5.564171014070449e-05
10,0.306165224978582,0.3179109358576475,-0.13580917428850786,0.09373714498618574,0.10106736313788527,0.018444131820926305
10,0.10886865746703966,0.09930229476384933,0.07743049584339362,0.011852384578675611,0.009860945745366417,0.005995481686553797
10,0.2273791230229515,0.4421060756004094,-0.21858269192103952,0.05170126558668651,0.19545778208279488,0.047778393207448075
10,0.18234408407078717,0.26248016987123646,-0.05784699805777724,0.0332493649956143,0.06889583957563315,0.0033462751842964836
10,0.05202231903876342,1.8744978079680317,-0.039385491462484906,0.002706321678170887,3.513742032076956,0.0015512169377414715
10,-0.10646057845309598,0.7908910001106977,0.007777931753421896,0.011333854764567804,0.6255085740560996,6.049622236088861e-05
10,0.2006113847860047,-0.0353266273974695,-0.04700072059084942,0.040244927705758445,0.0012479706032796428,0.002209067736059097
10,0.26380852706878355,0.17312254376139014,0.007380874545675653,0.0695949389542011,0.029971415158414443,5.4477309059002776e-05
10,-0.07755209603549451,0.19232664197658988,0.04720251945712706,0.0060143275994985635,0.03698953721399138,0.0022280778431004586
10,0.08918421373558805,-1.1878686563044785,-0.031694277268064924,0.007953823979635052,1.4110319446306072,0.001004527211544977
10,0.017250681723376515,-0.007564949541307708,-0.0739355596139174,0.00029758601992123656,5.7228461562531707e-05,0.0054664669754231334
10,0.21616762902589293,0.5239793572989089,-0.08826079350123539,0.04672844383867607,0.2745543668753776,0.007789967669467716
10,-0.1375622913252248,0.7898498777063268,0.39033885718097006,0.018923383994646017,0.6238628293126993,0.15236442342534573
10,-0.19296109438601472,-1.2937954498980448,0.060267506338654575,0.03723398394664848,1.6739066661768842,0.003632172320279769
10,-0.08691965803065738,-0.1366547562594569,0.004912581957554535,0.0075550269521664215,0.018674522408331572,2.4133461489690345e-05
10,0.035516778333698706,0.16197744591474517,0.0038992569230296287,0.00126144154320509,0.026236692985064196,1.5204204551794487e-05
10,nan,1.0038483374432872,nan,nan,1.0077114845876518,nan
10,0.04601457752668647,-0.38192289656998224,-0.03458007718134616,0.00211734134495944,0.14586509892440536,0.0011957817378678575
10,0.019803345930236027,-0.2993243820625078,0.012034385200679787,0.00039217251003259584,0.08959508569710213,0.00014482642715834068
10,0.07108343479351864,-0.7085717599665282,-0.042813043458982014,0.005052854702044416,0.5020739390220633,0.0018329566902206826
10,0.040767423163129646,0.06812905509544442,0.011313081532644098,0.0016619827913616795,0.004641568148198102,0.00012798581376425292
10,0.16037545278007892,0.20053422257102516,-0.02925514281384134,0.025720285854415322,0.040213974422165455,0.0008558633810582526
10,-0.08852259518122563,-0.4944193282744097,0.07492634793779618,0.007836249857619151,0.24445047217131852,0.005613957615295694
10,0.18001814575340847,0.13645137456008605,-0.20618662441875552,0.032406532800495415,0.018618977619336896,0.042512924089200946
10,0.04971312999270017,0.25758363702146847,0.02239588127354014,0.0024713952936711047,0.06634933006120762,0.000501575498018506
10,-0.2113048193738416,-0.38873210523568025,0.09923151253844487,0.044649726690611825,0.151112649640964,0.009846893080667541
10,-0.013340000016435538,-0.8530335884453579,0.0066226271623535116,0.00017795560043850015,0.7276663030159642,4.3859190531542524e-05
10,nan,0.5403417394081143,nan,nan,0.29196919534658644,nan
10,0.06548925304562547,-0.27387243492753777,0.1830341544584046,0.0042888422644739655,0.0750061106131384,0.03350150169830311
10,0.19241247858916632,0.1653480885027514,-0.03882697418570347,0.03702256191682639,0.02733999037151371,0.0015075339244172833
10,0.13461067698314655,-0.2066448783204191,-0.015496186501202186,0.01812003435786102,0.04270210573606082,0.00024013179608004085
10,0.07463034993746598,0.4842015470970713,-0.12280130407358378,0.005569689131788628,0.23445113821119737,0.015080160282172784
10,0.07199490577519241,-0.19163074925621149,-0.05215131300049858,0.005183266457578833,0.036722344060497,0.002719759447675972
10,0.16190284000374944,-0.32570665766074347,0.07425343940715551,0.026212529601279688,0.10608482684453274,0.005513573263792115
10,0.029863570004102002,0.3591684459326804,0.009867727570595897,0.0008918328133899009,0.12900197255369675,9.73720474074984e-05
10,0.09600790108670809,-0.6892742521611276,0.015371372648192938,0.009217517071075125,0.4750989946922817,0.00023627909708961398
10,0.09466472566809703,-0.03257340785937002,-0.04621702157133151,0.008961410285816068,0.0010610268995728685,0.0021360130829249217
10,0.06904603016269761,0.20834165264676408,-0.08104242074477369,0.004767354281228149,0.0434062442275849,0.006567873960172925
10,0.04276267685459756,-0.6837518746043649,-0.05401739803820277,0.0018286465317707337,0.4675166260249832,0.0029178792908176325
10,0.32635049510930636,0.8412648214766305,0.020228495144574588,0.1065046456580894,0.707726499854107,0.00040919201581407765
10,0.0773025497050952,-0.13087262609593475,-0.6413733032135538,0.005975684190908714,0.01712764426124634,0.4113597140750652
10,-0.12032214298433841,-0.03516205292608654,-0.1362993127039268,0.014477418092343576,0.001236369965976911,0.018577502643562824
10,0.2611757793346219,0.2227728392776569,0.0008401678755191599,0.06821278771104711,0.04962773791982875,7.058820590543787e-07
10,-0.036676376889482665,0.15534612872157494,0.00901136672966285,0.0013451566217393782,0.02413241970878013,8.120473033647454e-05
10,0.2526467714010786,0.10151672911833964,-0.09604656659003019,0.06383039109938887,0.010305646290886348,0.009224942953733105
10,0.04635962244956504,0.5235264224498621,-0.02860662729092095,0.002149214593666215,0.27407991500315154,0.0008183391249616633
10,0.2828223490218288,0.2479087761838365,-0.07262499231374414,0.07998848110622514,0.06145876130896754,0.005274389508571396
10,0.11369568041957345,0.040063863857974225,-0.07722725882241555,0.012926707746069778,0.0016051131872302934,0.00596404950522436
10,0.04743905795703984,0.2716750854025476,0.061535077128190785,0.002250464219851385,0.07380735202848153,0.0037865657171723887
10,0.04609277710750148,0.2783706978912358,0.07409151848486364,0.0021245441014818124,0.07749024544445368,0.005489553111392891
10,-0.04459169836857413,0.48340982709751684,0.13076383898482227,0.0019884195633938966,0.23368506093445113,0.017099181586048524
10,0.023452175618349003,-0.7015464048782278,0.016270117295335673,0.0005500045412338834,0.49216735819756635,0.000264716716803981
10,-0.018436072494813383,0.6545276264141081,0.07873650818380157,0.0003398887690340145,0.4284064137392863,0.0061994377209778516
10,0.05596210476354635,-0.3195393985225635,-0.018244571713073365,0.003131757169566137,0.10210542720816167,0.0003328643969934768
10,-0.004427465270179898,-0.24475938706309686,0.025051613770112058,1.9602448718649155e-05,0.05990715755550286,0.0006275833524868681
10,-0.3704031116554152,-0.3682236611739491,0.18632876132682985,0.13719846512401396,0.1355886646483473,0.03471840729759072
10,nan,1.1603573847973896,nan,nan,1.3464292604538373,nan
10,-0.29395761642654283,-1.6054893464980475,0.06341859534476385,0.08641108025517448,2.577596041718728,0.004021918235502903
10,0.31852213200283674,0.7275485378521224,-0.13156860719789226,0.10145634857563256,0.5293268749307611,0.017310298399993266
10,-0.12266187335472623,-0.21098607053077523,0.18353806694150965,0.015045935174890895,0.04451512195801726,0.03368622201662608
10,0.022689672432403496,-0.08163441851358044,0.040930567491973435,0.0005148212350897712,0.006664178286050405,0.0016753113552149925
10,-0.06724949812461922,-0.09858998800455998,-0.070246974721064,0.0045224949980131645,0.00971998573473928,0.004934637457461805
10,0.22060966293855744,-0.49984200031132686,-0.025033346731859474,0.048668623381863924,0.24984202527522847,0.0006266684485974994
10,nan,1.178001908549319,nan,nan,1.387688496545838,nan
10,0.14481385656358614,0.22831886401490165,-0.05301656179791869,0.020971053052818902,0.05212950366505515,0.0028107558248725317
10,-0.1402063047346831,0.3216141196309086,0.06980752888467567,0.01965780788735482,0.10343564194596437,0.004873091088984829
10,0.051380111976943366,0.6581775574192451,-0.00788966925012935,0.002639915906763239,0.4331976970903637,6.224688087643661e-05
10,0.016136132124930258,0.27223538527310387,0.03645082907693903,0.0002603747599532063,0.0741121049947953,0.0013286629403962238
10,-0.07787801865464328,-0.35499279071332834,0.186584337239393,0.006064985789572966,0.12601988145843693,0.034813714903063536
10,nan,1.1809688575102284,nan,nan,1.394687442409014,nan
10,-0.19312183497010005,-0.3839480041187965,0.1180667146733711,0.03729604314221856,0.14741606986680736,0.013939749113763222
10,0.0776361693868931,0.7838116101673691,-0.03627437555668572,0.006027374797070358,0.6143606402331638,0.0013158303220274787
10,-0.21827080243487518,0.11440629882436948,0.0325025079694336,0.04764214319556431,0.013088801210690925,0.0010564130243030949
10,0.03894459991568133,0.6519755186315662,-0.04457121110954643,0.0015166818625924866,0.42507207689489973,0.001986592859771755
10,0.15040191938220748,0.40355979957375,0.08128834413182862,0.02262073735385204,0.16286051183200526,0.006607794891694596
10,0.029418326435057596,-0.0762257263884687,-0.12741681954117146,0.0008654379302396086,0.005810361363449693,0.016235045901987454
10,0.041073748613654204,0.6180212823155623,-0.013026589791020782,0.0016870528251776607,0.381950305394972,0.00016969204158352687
10,0.35403426401489857,-0.19618775455550697,0.10424936298859677,0.1253402600965709,0.03848963503753185,0.01086792968352821
10,-0.04586101388602182,1.07435485849824,0.05019706385394193,0.002103232594653886,1.1542383619787735,0.0025197452195567234
10,0.3122138283603437,0.41312970311321395,-0.05464280567661539,0.09747747461942217,0.1706761515944123,0.0029858362122123514
10,0.04974109301711499,-1.4006558539900562,-0.02009829535346158,0.0024741763345372857,1.9618368213166137,0.0004039414761149754
10,0.0006614262815405336,-0.48030806233306667,0.07351481499119883,4.3748472591253725e-07,0.23069583474214506,0.005404428023190192
10,-0.2382737596939657,-0.44083405706990964,0.06267050558496184,0.05677438455869771,0.19433466587271633,0.003927592270274734
10,0.05403351395872835,0.27273258570510817,-0.015791084808445377,0.0029196206307280917,0.07438306330539417,0.00024935835942751437
10,0.007601987252546238,-0.23896539701586028,-0.08248242475869183,5.779021018787551e-05,0.05710446097094773,0.006803350394073259
10,-0.16942805127735638,0.907984019676578,0.1762247849316224,0.028705864559642504,0.8244349799880365,0.031055174824196573
10,0.03670947755960485,0.04074808164272126,0.03006935339949529,0.0013475857426991323,0.001660406157561877,0.000904166013863739
10,-0.05667269013416221,-0.10856357504302383,0.004320716415024295,0.0032117938070427665,0.011786049826122266,1.8668590339060396e-05
10,-0.09595763040478733,-2.0132367837487406,-0.008048989457797057,0.009207866832901765,4.053122347438974,6.478623129172816e-05
10,-0.059676660385026725,0.15581842214929686,-0.1499258679846508,0.003561303794709818,0.024279380681096488,0.02247776589095094
10,-0.07536067973409355,0.47059749714945787,0.08320615507311213,0.005679232049984618,0.22146200432333402,0.006923264242050784
10,0.41645716190887305,0.41346520508557627,-0.24467179954256552,0.1734365677051933,0.17095347581645765,0.05986428949139736
10,-0.03827488032065174,0.591169184286718,-0.03571341454182286,0.0014649664635602137,0.3494810044502236,0.0012754479782360847
10,-0.06807610910903372,-0.9888136434649177,0.03802953157664116,0.004634356631425064,0.9777524215023654,0.0014462452719387468
10,0.5417309272579511,-0.3624120170113554,-0.3023223299536497,0.29347239754775956,0.13134247007423894,0.09139879118860345
10,-0.006949170690274342,-1.0373119575621175,0.009715486736081053,4.829097328256798e-05,1.0760160973013522,9.439068251896686e-05
10,-0.3929499639326206,-0.1467753593215554,0.31388155617203906,0.15440967415464785,0.021543006103971696,0.09852163130498091
10,-0.06322942610489246,-0.01726776526765139,0.05186166711711193,0.003997960325554056,0.0002981757173387077,0.002689632516166129
10,0.10690611151265705,0.27326322740856057,-0.25747961186151846,0.011428916678756664,0.07467279145374268,0.0662957505243582
10,0.40736276657713777,0.6080029027357701,-0.027819486311386032,0.16594442359337963,0.3696675297351223,0.0007739238186293949
10,-0.005706082375636301,0.06225092448070946,-0.03324265852013353,3.2559376077547214e-05,0.003875177598702992,0.0011050743454862062
10,0.2848767628618427,-0.9645360017454945,-0.19965584916243884,0.08115477001864257,0.9303296986631845,0.039862458104774526
10,-0.08120517489654833,0.7304664019821976,0.05961682813884245,0.006594280429979002,0.5335811644248175,0.0035541661973362768
10,-0.05409193883008079,0.4293835395323834,0.044037958298960844,0.002925937846397202,0.18437022402135786,0.0019393417711410144
10,-0.1666997832071513,0.4989643625388269,0.07264638701524839,0.027788817721311237,0.24896543508377791,0.00527749754636925
10,nan,0.9322568976361878,nan,nan,0.8691029231902495,nan
10,0.11123188761824565,-0.12844995625006073,-0.03283792204636199,0.01237253282311803,0.016499391260642513,0.0010783291243229467
10,0.18620063885796134,0.36325424946161833,0.21444248829686074,0.034670677911112946,0.13195364975192364,0.04598558078694926
10,0.028843163701449792,2.3749969438500145,0.014528183415529555,0.0008319280923086309,5.640610483296909,0.000211068113355268
10,-0.07947368175154956,-0.7793739255859252,0.07161436047553435,0.006316066091146582,0.6074237158832153,0.005128616626319776
10,-0.13481709861607527,-0.4540315586999377,-0.00548772561073213,0.018175650079256565,0.206144656295495,3.0115132378685334e-05
10,0.3058403094076567,-0.5033534482717863,-0.1853331153742641,0.0935382948585712,0.25336469388709787,0.03434836365433029
10,0.1577474295035861,0.0234328687952593,0.013424876115254003,0.02488425151498887,0.0005490993399758369,0.0001802272987099174
10,0.4986962896833702,0.46253244363476953,-0.25236232501407807,0.2486979893439599,0.21393626141475125,0.06368674308651118
10,0.09616255885498681,0.48015838574693115,0.02444770331380769,0.009247237725538803,0.23055207540309874,0.0005976901973199634
10,0.42155669761823056,-0.016411695274409333,-0.13466493351183306,0.17771004930678827,0.0002693437417800696,0.018134644317746418
10,0.10580445931783844,-0.5386451430301793,0.15878367981042418,0.011194583611540129,0.2901385901100023,0.02521225697413931
10,0.10953559846417105,0.43307934094819234,0.0040957525497709035,0.011998047330904111,0.18755771555612064,1.677518894895486e-05
10,-0.2874008172257829,0.4323780349658551,0.2149980225191983,0.08259922974204788,0.1869507651209342,0.046224149687165705
10,-0.20593447409345855,-0.028965071198734815,0.040019216300257954,0.042409007620149354,0.0008389753495477771,0.001601537673286832
10,-0.1252687105448218,-0.13211805923256525,0.13357212285176442,0.01569224984156235,0.017455181575379623,0.017841512003126846
10,0.08788227025503303,0.3737212790939771,-0.08576213428399204,0.007723293425178664,0.13966759444763835,0.007355143676945483
10,-0.049560204220187254,0.8232592236974877,0.004463064833453545,0.0024562138423466664,0.6777557494029901,1.991894770760972e-05
10,-0.10798472584182217,-1.5899967500633916,-0.00811731132412824,0.011660701015133498,2.528089665212147,6.589074313282056e-05
10,0.1369873703551885,0.24289832782742038,0.027500834472355296,0.018765539636829573,0.058999597661356984,0.0007562958966758854
10,0.2867206937592721,-0.1356054358876877,-0.29024323917763506,0.0822087562297983,0.018388834242289778,0.08424113788832586
10,-0.10667695655597931,0.36167393028548844,0.07034228199616382,0.011379973060046296,0.13080803184815235,0.0049480366364278335
10,0.02090776543273265,-1.022702124563549,-0.023236617809214655,0.0004371346553901703,1.045919635586797,0.0005399404072115116
10,-0.2859255158563392,-0.09178771727338308,0.2518295059033766,0.08175340061771368,0.008424985042258507,0.06341810004353879
10,-0.2710658687913974,-0.6538888853336393,0.14778429869322196,0.07347670522363506,0.42757067436286933,0.021840198940247448
10,-0.052718309837572086,-0.5445258582650176,0.1066314772705772,0.00277922019213025,0.29650841031925407,0.011370271944905622
10,-0.15763327165692087,0.8389857234505208,0.23482660124424515,0.024848248333264614,0.7038970441537937,0.05514353265192372
10,0.4017947178481842,0.38824578657213493,-0.20422989615721493,0.16143899529070196,0.15073479079101576,0.041709850484386794
10,-0.11975941648301625,0.23822338594810166,0.08422773006545636,0.014342317836352543,0.0567503816125782,0.007094310511979382
10,-0.009952063022184876,-0.8478610590196483,-0.03884732272504851,9.904355839753957e-05,0.7188683754019195,0.0015091144829040704
10,-0.08229293306412089,0.8501706704842317,0.252972768896724,0.0067721268322958805,0.7227901689516081,0.06399522180327533
10,-0.1696440206554788,0.3418065129760468,-0.037183135797142386,0.028779093744156513,0.11683169231284446,0.0013825855877087315
10,0.14884617361402475,0.10281295383523914,0.15487633010591045,0.022155183399536395,0.010570503476327014,0.023986677627074945
10,0.11893881537020728,0.15580799378435062,0.018266744602739804,0.014146441801668257,0.02427613092710424,0.00033367395838172374
10,0.34319389118489596,0.4123697492700249,-0.08090502330002247,0.1177820469466302,0.1700488101130232,0.006545622795177179
10,-0.1195777012007111,-0.6490649774055111,0.008600752739886378,0.014298826624446544,0.4212853448944166,7.397294769266304e-05
10,0.09386400610473067,-0.37710561355641814,-0.01277359278690382,0.008810451642028917,0.1422086437757626,0.0001631646726856413
10,-0.005622869839994049,-0.8694905208815029,0.00930630995324222,3.16166652375147e-05,0.7560137659027872,8.660740494581521e-05
10,-0.5076145385300435,-0.4494312668637498,0.1333830801503707,0.25767251972706895,0.2019884636347551,0.017791046070400215
10,0.17318226031478634,-0.10559638416147021,-0.20485520363731125,0.02999209528773842,0.011150596347976797,0.04196565445728426
10,-0.027931539141412776,-0.2550908318054117,0.03173608424500818,0.0007801708788082739,0.06507133247117684,0.0010071790432062563
10,0.09955407689845708,-0.3893045117403793,-0.027252482224969232,0.009911014227103904,0.1515580028614151,0.000742697787422264
10,-0.2737218577216154,0.013305495684464042,0.067955179491346,0.07492365539457226,0.00017703621540929122,0.0046179064197010514
10,0.06569072838702272,0.13852587754680568,-0.051133058364543515,0.004315271796017593,0.0191894187501126,0.0026145896577118135
10,0.3942749969058621,0.39696202381689627,0.013901916172529116,0.15545277318511758,0.1575788483528061,0.00019326327326802658
10,0.044575732455801154,-0.3387255958130658,0.04618372376345076,0.0019869959239711644,0.11473502925891643,0.0021329363406587263
10,nan,0.5589383086807445,nan,nan,0.31241203291089115,nan
